10048,293.66476791740763
10124,-1
10194,293.66476791740763
10337,-1
10485,293.66476791740763
10691,-1
10776,293.66476791740763
10942,-1
11067,293.66476791740763
11241,-1
11359,293.66476791740763
11525,-1
11650,195.99771799087466
12072,-1
12524,293.66476791740763
12671,-1
12815,293.66476791740763
13035,-1
13106,293.66476791740763
13297,-1
13398,329.62755691286986
13584,-1
13689,277.1826309768721
13902,-1
13980,293.66476791740763
14444,-1
14854,293.66476791740763
15075,-1
15145,293.66476791740763
15283,-1
15436,293.66476791740763
15609,-1
15728,293.66476791740763
15882,-1
16019,293.66476791740763
16230,-1
16310,195.99771799087466
16822,-1
17184,293.66476791740763
17379,-1
17475,293.66476791740763
17652,-1
17766,293.66476791740763
17992,-1
18058,369.9944227116344
18302,-1
18349,277.1826309768721
18550,-1
18640,293.66476791740763
19189,-1
19805,369.9944227116344
20031,-1
20097,369.9944227116344
20320,-1
20388,369.9944227116344
20601,-1
20679,369.9944227116344
20848,-1
20970,391.9954359817492
21564,-1
21844,391.9954359817492
22050,-1
22135,391.9954359817492
22359,-1
22427,329.62755691286986
22640,-1
22718,329.62755691286986
22922,-1
23009,369.9944227116344
23228,-1
23300,369.9944227116344
24032,-1
24757,293.66476791740763
24883,-1
25048,293.66476791740763
25337,-1
25339,369.9944227116344
25584,-1
25631,369.9944227116344
25911,-1
25922,329.62755691286986
26146,-1
26213,329.62755691286986
26416,-1
26504,329.62755691286986
26747,-1
26796,329.62755691286986
26974,-1
27087,329.62755691286986
27230,-1
27378,329.62755691286986
27643,-1
27669,293.66476791740763
27898,-1
27961,293.66476791740763
28229,-1
28398,293.66476791740763
28484,-1
28543,293.66476791740763
28668,-1
28834,293.66476791740763
29078,-1
29126,369.9944227116344
29412,-1
29417,440
29560,-1
29708,440
29928,-1
29999,440
30211,-1
30291,493.88330125612424
30720,-1
31165,493.88330125612424
31371,-1
31456,493.88330125612424
31682,-1
31747,440
31934,-1
32038,440
32293,-1
32330,391.9954359817492
32552,-1
32621,369.9944227116344
32992,-1
33203,369.9944227116344
33331,-1
33495,369.9944227116344
33658,-1
33786,369.9944227116344
33933,-1
34077,369.9944227116344
34213,-1
34368,369.9944227116344
34557,-1
34660,440
34843,-1
34951,440
35188,-1
35242,329.62755691286986
35417,-1
35533,329.62755691286986
35684,-1
35825,329.62755691286986
36016,-1
36116,329.62755691286986
36288,-1
36407,329.62755691286986
36594,-1
36699,391.9954359817492
36932,-1
36990,369.9944227116344
37185,-1
37281,369.9944227116344
37558,-1
38155,293.66476791740763
38417,-1
38446,369.9944227116344
38689,-1
38737,440
38944,-1
39029,440
39208,-1
39320,440
40069,-1
40485,493.88330125612424
40643,-1
40776,493.88330125612424
41043,-1
41067,440
41242,-1
41359,440
41633,-1
41650,391.9954359817492
41864,-1
41941,369.9944227116344
42451,-1
42815,293.66476791740763
43049,-1
43106,369.9944227116344
43265,-1
43398,369.9944227116344
43550,-1
43689,369.9944227116344
43845,-1
43980,369.9944227116344
44183,-1
44271,369.9944227116344
44446,-1
44708,329.62755691286986
44831,-1
45145,329.62755691286986
45362,-1
45436,329.62755691286986
45638,-1
45728,329.62755691286986
45956,-1
46019,391.9954359817492
46215,-1
46310,369.9944227116344
46506,-1
46601,369.9944227116344
47037,-1
47184,293.66476791740763
47342,-1
47475,369.9944227116344
47649,-1
47766,369.9944227116344
47999,-1
48058,329.62755691286986
48257,-1
48349,329.62755691286986
48542,-1
48640,329.62755691286986
48964,-1
49223,293.66476791740763
49472,-1
49805,293.66476791740763
49952,-1
50097,369.9944227116344
50253,-1
50388,293.66476791740763
50512,-1
50533,329.62755691286986
50667,-1
50679,369.9944227116344
51050,-1
52135,293.66476791740763
52292,-1
52427,369.9944227116344
52569,-1
52718,329.62755691286986
52961,-1
53009,329.62755691286986
53254,-1
53300,293.66476791740763
53584,-1
53592,293.66476791740763
54092,-1
54465,293.66476791740763
54622,-1
54757,369.9944227116344
54990,-1
55048,293.66476791740763
55186,-1
55194,329.62755691286986
55339,-1
55339,369.9944227116344
55737,-1
56213,246.94165062806212
56499,-1
56504,293.66476791740763
56754,-1
56796,369.9944227116344
57031,-1
57087,329.62755691286986
57287,-1
57378,329.62755691286986
57529,-1
57669,329.62755691286986
57802,-1
57961,329.62755691286986
58292,-1
58543,293.66476791740763
58888,-1
59126,587.3295358348153
59268,-1
59271,659.2551138257397
59402,-1
59416,739.9888454232688
59595,-1
59707,587.3295358348153
59843,-1
59853,659.2551138257397
59993,-1
59999,739.9888454232688
60552,-1
61456,587.3295358348153
61565,-1
61601,659.2551138257397
61735,-1
61747,739.9888454232688
61906,-1
62038,659.2551138257397
62276,-1
62330,659.2551138257397
62611,-1
62621,587.3295358348153
62874,-1
62912,587.3295358348153
63467,-1
63786,587.3295358348153
63928,-1
63932,659.2551138257397
64063,-1
64077,739.9888454232688
64256,-1
64368,587.3295358348153
64503,-1
64514,659.2551138257397
64654,-1
64660,739.9888454232688
65212,-1
65533,493.88330125612424
65756,-1
65825,587.3295358348153
66054,-1
66116,739.9888454232688
66361,-1
66407,659.2551138257397
66624,-1
66698,659.2551138257397
66891,-1
66990,659.2551138257397
67190,-1
67281,659.2551138257397
67667,-1
67864,587.3295358348153
68150,-1
75145,587.3295358348153
75374,-1
75436,739.9888454232688
75682,-1
75728,659.2551138257397
75945,-1
76019,659.2551138257397
76212,-1
76310,659.2551138257397
76510,-1
76601,659.2551138257397
76963,-1
77184,587.3295358348153
77470,-1
84611,293.66476791740763
84688,-1
84757,293.66476791740763
84900,-1
85048,293.66476791740763
85254,-1
85339,293.66476791740763
85506,-1
85631,293.66476791740763
85804,-1
85922,293.66476791740763
86088,-1
86213,195.99771799087466
86635,-1
87086,293.66476791740763
87234,-1
87377,293.66476791740763
87598,-1
87668,293.66476791740763
87860,-1
87959,329.62755691286986
88148,-1
88251,277.1826309768721
88465,-1
88543,293.66476791740763
89007,-1
89417,293.66476791740763
89638,-1
89708,293.66476791740763
89847,-1
89998,293.66476791740763
