17471,493.88330125612424
17525,-1
17580,493.88330125612424
17634,-1
17688,493.88330125612424
17743,-1
17797,493.88330125612424
17851,-1
17906,493.88330125612424
18123,-1
20514,587.3295358348153
20623,-1
20949,493.88330125612424
21003,-1
21058,493.88330125612424
21112,-1
21166,493.88330125612424
21221,-1
21275,493.88330125612424
21330,-1
21384,493.88330125612424
21601,-1
24427,493.88330125612424
24482,-1
24536,493.88330125612424
24590,-1
24645,493.88330125612424
24699,-1
24753,493.88330125612424
24808,-1
24862,493.88330125612424
25080,-1
26166,493.88330125612424
26221,-1
26275,493.88330125612424
26330,-1
26384,493.88330125612424
26438,-1
26493,493.88330125612424
26547,-1
26601,493.88330125612424
26819,-1
27906,493.88330125612424
27960,-1
28014,493.88330125612424
28069,-1
28123,493.88330125612424
28177,-1
28232,493.88330125612424
28286,-1
28340,493.88330125612424
28558,-1
28775,493.88330125612424
28830,-1
28884,493.88330125612424
28938,-1
28993,493.88330125612424
29047,-1
29101,493.88330125612424
29156,-1
29210,493.88330125612424
29427,-1
29645,493.88330125612424
29699,-1
29753,493.88330125612424
29808,-1
29862,493.88330125612424
29916,-1
29971,493.88330125612424
30025,-1
30080,493.88330125612424
30243,-1
30297,493.88330125612424
30351,-1
30514,493.88330125612424
30569,-1
30623,493.88330125612424
30677,-1
30732,493.88330125612424
30786,-1
30840,493.88330125612424
30895,-1
30949,493.88330125612424
31112,-1
31166,493.88330125612424
31221,-1
31384,493.88330125612424
31438,-1
31493,493.88330125612424
31547,-1
31601,493.88330125612424
31656,-1
31710,493.88330125612424
31764,-1
31819,493.88330125612424
31982,-1
32036,493.88330125612424
32090,-1
32145,493.88330125612424
32199,-1
32253,493.88330125612424
32308,-1
32362,493.88330125612424
32416,-1
32471,493.88330125612424
32525,-1
32580,493.88330125612424
32634,-1
32688,493.88330125612424
32851,-1
32906,659.2551138257397
32960,-1
33014,659.2551138257397
33069,-1
33123,659.2551138257397
33177,-1
33232,659.2551138257397
33286,-1
33340,659.2551138257397
33395,-1
33449,659.2551138257397
33503,-1
33558,659.2551138257397
33721,-1
33775,587.3295358348153
33830,-1
33884,587.3295358348153
33938,-1
33993,587.3295358348153
34047,-1
34101,587.3295358348153
34156,-1
34210,587.3295358348153
34264,-1
34319,587.3295358348153
34373,-1
34427,587.3295358348153
34590,-1
34645,440
34699,-1
