37222,77.78174593052023
37633,-1
37638,87.30705785825097
37771,-1
37777,92.4986056779086
37777,138.59131548843604
38049,-1
38049,-1
38055,92.4986056779086
38055,138.59131548843604
38327,-1
38327,-1
38333,92.4986056779086
38333,138.59131548843604
38605,-1
38605,-1
38611,92.4986056779086
38611,138.59131548843604
38883,-1
38883,-1
38888,123.470825314031
38888,184.9972113558172
39160,-1
39160,-1
39166,123.470825314031
39166,184.9972113558172
39438,-1
39438,-1
39444,123.470825314031
39444,184.9972113558172
39716,-1
39716,-1
39722,123.470825314031
39722,184.9972113558172
39994,-1
39994,-1
39999,130.8127826502993
39999,184.9972113558172
40271,-1
40271,-1
40277,130.8127826502993
40277,184.9972113558172
40549,-1
40549,-1
40555,130.8127826502993
40555,184.9972113558172
40827,-1
40827,-1
40833,130.8127826502993
40833,184.9972113558172
41105,-1
41105,-1
41111,123.470825314031
41111,184.9972113558172
41383,-1
41383,-1
41388,123.470825314031
41388,184.9972113558172
41660,-1
41660,-1
41666,123.470825314031
41666,184.9972113558172
41938,-1
41938,-1
41944,123.470825314031
41944,184.9972113558172
42216,-1
42216,-1
42222,92.4986056779086
42222,138.59131548843604
42494,-1
42494,-1
42499,92.4986056779086
42499,138.59131548843604
42771,-1
42771,-1
42777,92.4986056779086
42777,138.59131548843604
43049,-1
43049,-1
43055,92.4986056779086
43055,138.59131548843604
43327,-1
43327,-1
43333,123.470825314031
43333,184.9972113558172
43605,-1
43605,-1
43611,123.470825314031
43611,184.9972113558172
43883,-1
43883,-1
43888,123.470825314031
43888,184.9972113558172
44160,-1
44160,-1
44166,123.470825314031
44166,184.9972113558172
44438,-1
44438,-1
44444,130.8127826502993
44444,184.9972113558172
44716,-1
44716,-1
44722,130.8127826502993
44722,184.9972113558172
44994,-1
44994,-1
44999,130.8127826502993
44999,184.9972113558172
45271,-1
45271,-1
45277,130.8127826502993
45277,184.9972113558172
45549,-1
45549,-1
45555,123.470825314031
45555,184.9972113558172
45827,-1
45827,-1
45833,123.470825314031
45833,184.9972113558172
46105,-1
46105,-1
46111,123.470825314031
46111,184.9972113558172
46383,-1
46383,-1
46388,123.470825314031
46388,184.9972113558172
46660,-1
46660,-1
46666,92.4986056779086
46666,138.59131548843604
46938,-1
46938,-1
46944,92.4986056779086
46944,138.59131548843604
47216,-1
47216,-1
47222,92.4986056779086
