0,261.6255653005986
75,-1
75,195.99771799087466
150,-1
150,293.66476791740763
225,-1
225,195.99771799087466
300,-1
300,311.1269837220809
375,-1
375,195.99771799087466
450,-1
450,261.6255653005986
525,-1
525,195.99771799087466
600,-1
600,293.66476791740763
675,-1
675,195.99771799087466
750,-1
750,311.1269837220809
825,-1
825,195.99771799087466
900,-1
900,349.22823143300394
975,-1
975,195.99771799087466
1050,-1
1050,293.66476791740763
1125,-1
1125,195.99771799087466
1200,-1
1200,466.1637615180898
1275,-1
1275,195.99771799087466
1350,-1
1350,391.9954359817492
1425,-1
1425,195.99771799087466
1500,-1
1500,415.3046975799452
1575,-1
1575,195.99771799087466
1650,-1
1650,349.22823143300394
1725,-1
1725,195.99771799087466
1800,-1
1800,391.9954359817492
1875,-1
1875,195.99771799087466
1950,-1
1950,311.1269837220809
2025,-1
2025,195.99771799087466
2100,-1
2100,349.22823143300394
2175,-1
2175,195.99771799087466
2250,-1
2250,293.66476791740763
2325,-1
2325,195.99771799087466
2400,-1
2400,261.6255653005986
2475,-1
2475,195.99771799087466
2550,-1
2550,293.66476791740763
2625,-1
2625,195.99771799087466
2700,-1
2700,311.1269837220809
2775,-1
2775,195.99771799087466
2850,-1
2850,261.6255653005986
2925,-1
2925,195.99771799087466
3000,-1
3000,293.66476791740763
3075,-1
3075,195.99771799087466
3150,-1
3150,311.1269837220809
3225,-1
3225,195.99771799087466
3300,-1
3300,349.22823143300394
3375,-1
3375,195.99771799087466
3450,-1
3450,293.66476791740763
3525,-1
3525,195.99771799087466
3600,-1
3600,466.1637615180898
3675,-1
3675,195.99771799087466
3750,-1
3750,391.9954359817492
3825,-1
3825,195.99771799087466
3900,-1
3900,415.3046975799452
3975,-1
3975,195.99771799087466
4050,-1
4050,349.22823143300394
4125,-1
4125,195.99771799087466
4200,-1
4200,391.9954359817492
4275,-1
4275,195.99771799087466
4350,-1
4350,311.1269837220809
4425,-1
4425,195.99771799087466
4500,-1
4500,349.22823143300394
4575,-1
4575,195.99771799087466
4650,-1
4650,293.66476791740763
4725,-1
4725,195.99771799087466
4800,-1
4800,261.6255653005986
4875,-1
4875,195.99771799087466
4950,-1
4950,293.66476791740763
5025,-1
5025,195.99771799087466
5100,-1
5100,311.1269837220809
5175,-1
5175,195.99771799087466
5250,-1
5250,261.6255653005986
5325,-1
5325,195.99771799087466
5400,-1
5400,293.66476791740763
5475,-1
5475,195.99771799087466
5550,-1
5550,311.1269837220809
5625,-1
5625,195.99771799087466
5700,-1
5700,349.22823143300394
5775,-1
5775,195.99771799087466
5850,-1
5850,293.66476791740763
5925,-1
5925,195.99771799087466
6000,-1
6000,466.1637615180898
6075,-1
6075,195.99771799087466
6150,-1
6150,391.9954359817492
6225,-1
6225,195.99771799087466
6300,-1
6300,415.3046975799452
6375,-1
6375,195.99771799087466
6450,-1
6450,349.22823143300394
6525,-1
6525,195.99771799087466
6600,-1
6600,391.9954359817492
6675,-1
6675,195.99771799087466
6750,-1
6750,311.1269837220809
6825,-1
6825,195.99771799087466
6900,-1
6900,349.22823143300394
6975,-1
6975,195.99771799087466
7050,-1
7050,293.66476791740763
7125,-1
7125,195.99771799087466
7200,-1
7200,261.6255653005986
7275,-1
7275,195.99771799087466
7350,-1
7350,293.66476791740763
7425,-1
7425,195.99771799087466
7500,-1
7500,311.1269837220809
7575,-1
7575,195.99771799087466
7650,-1
7650,261.6255653005986
7725,-1
7725,195.99771799087466
7800,-1
7800,293.66476791740763
7875,-1
7875,195.99771799087466
7950,-1
7950,311.1269837220809
8025,-1
8025,195.99771799087466
8100,-1
8100,349.22823143300394
8175,-1
8175,195.99771799087466
8250,-1
8250,293.66476791740763
8325,-1
8325,195.99771799087466
8400,-1
8400,466.1637615180898
8475,-1
8475,195.99771799087466
8550,-1
8550,391.9954359817492
8625,-1
8625,195.99771799087466
8700,-1
8700,415.3046975799452
8775,-1
8775,195.99771799087466
8850,-1
8850,349.22823143300394
8925,-1
8925,195.99771799087466
9000,-1
9000,391.9954359817492
9075,-1
9075,195.99771799087466
9150,-1
9150,311.1269837220809
9225,-1
9225,195.99771799087466
9300,-1
9300,349.22823143300394
9375,-1
9375,195.99771799087466
9450,-1
9450,293.66476791740763
9525,-1
9525,195.99771799087466
9600,-1
9600,261.6255653005986
9675,-1
9675,195.99771799087466
9750,-1
9750,293.66476791740763
9825,-1
9825,195.99771799087466
9900,-1
9900,311.1269837220809
9975,-1
9975,195.99771799087466
10050,-1
10050,261.6255653005986
10125,-1
10125,195.99771799087466
10200,-1
10200,293.66476791740763
10275,-1
10275,195.99771799087466
10350,-1
10350,311.1269837220809
10425,-1
10425,195.99771799087466
10500,-1
10500,349.22823143300394
10575,-1
10575,195.99771799087466
10650,-1
10650,293.66476791740763
10725,-1
10725,195.99771799087466
10800,-1
10800,466.1637615180898
10875,-1
10875,195.99771799087466
10950,-1
10950,391.9954359817492
11025,-1
11025,195.99771799087466
11100,-1
11100,415.3046975799452
11175,-1
11175,195.99771799087466
11250,-1
11250,349.22823143300394
11325,-1
11325,195.99771799087466
11400,-1
11400,391.9954359817492
11475,-1
11475,195.99771799087466
11550,-1
11550,311.1269837220809
11625,-1
11625,195.99771799087466
11700,-1
11700,349.22823143300394
11775,-1
11775,195.99771799087466
11850,-1
11850,293.66476791740763
11925,-1
11925,195.99771799087466
12000,-1
12000,261.6255653005986
12075,-1
12075,195.99771799087466
12150,-1
12150,293.66476791740763
12225,-1
12225,195.99771799087466
12300,-1
12300,311.1269837220809
12375,-1
12375,195.99771799087466
12450,-1
12450,261.6255653005986
12525,-1
12525,195.99771799087466
12600,-1
12600,293.66476791740763
12675,-1
12675,195.99771799087466
12750,-1
12750,311.1269837220809
12825,-1
12825,195.99771799087466
12900,-1
12900,349.22823143300394
12975,-1
